episode,episode_steps,running_avg_100,avg_loss
0,22,22.0000,0.0
1,29,25.5000,0.0
2,28,26.3333,0.5235885065048933
3,15,23.5000,0.4778255442778269
4,37,26.2000,0.40885923601485585
5,29,26.6667,0.3138655434394705
6,55,30.7143,0.2052434504032135
7,10,28.1250,0.14146881252527238
8,15,26.6667,0.12052807857592901
9,29,26.9000,0.09553026639181993
10,20,26.2727,0.08166707940399646
11,30,26.5833,0.0696622036397457
12,10,25.3077,0.06304552108049392
13,18,24.7857,0.061177843146853976
14,9,23.7333,0.06038487578431765
15,17,23.3125,0.05242712488945793
16,17,22.9412,0.04752336880739998
17,14,22.4444,0.04642523984823908
18,19,22.2632,0.0438253472706205
19,19,22.1000,0.03614696909330393
20,11,21.5714,0.03680149059404026
21,19,21.4545,0.03283183208029521
22,11,21.0000,0.03358874571594325
23,13,20.6667,0.030400447404155366
24,15,20.4400,0.0346889428794384
25,10,20.0385,0.035516835376620294
26,14,19.8148,0.033890374936163425
27,12,19.5357,0.038035661137352385
28,13,19.3103,0.035141109847105466
29,10,19.0000,0.03457363061606884
30,9,18.6774,0.03944336622953415
31,10,18.4062,0.04003743473440409
32,12,18.2121,0.04190317944933971
33,11,18.0000,0.04095345752483064
34,11,17.8000,0.03844843686304309
35,12,17.6389,0.04660645763700207
36,12,17.4865,0.04579933236042658
37,12,17.3421,0.0482804657270511
38,14,17.2564,0.05029936001769134
39,12,17.1250,0.05093263400097688
40,10,16.9512,0.0519024807959795
41,13,16.8571,0.04852482361289171
42,11,16.7209,0.04252386855130846
43,12,16.6136,0.059873819972078
44,22,16.7333,0.04678909772668372
45,14,16.6739,0.04275524589632239
46,16,16.6596,0.06550109689123929
47,9,16.5000,0.05455349675483174
48,14,16.4490,0.04727100155183247
49,16,16.4400,0.06873882934451103
50,10,16.3137,0.06987092457711697
51,17,16.3269,0.06099574892398189
52,13,16.2642,0.0655149846122815
53,13,16.2037,0.07428641545657928
54,16,16.2000,0.06908217607997358
55,9,16.0714,0.06222694201601876
56,14,16.0351,0.07600079556660992
57,11,15.9483,0.0807277313856916
58,13,15.8983,0.07877835523910247
59,12,15.8333,0.07755120207245152
60,27,16.0164,0.08590346091875324
61,9,15.9032,0.07863392639491293
62,18,15.9365,0.09832047402030891
63,11,15.8594,0.09323666041547601
64,13,15.8154,0.1072458280966832
65,17,15.8333,0.08894252755186137
66,18,15.8657,0.10517164278361532
67,12,15.8088,0.08985546107093494
68,12,15.7536,0.10764063335955143
69,14,15.7286,0.10865827197475093
70,10,15.6479,0.09066799767315388
71,14,15.6250,0.09500294152115073
72,14,15.6027,0.11083159249808107
73,18,15.6351,0.08028492310808764
74,11,15.5733,0.11936905980110168
75,10,15.5000,0.14358945041894913
76,17,15.5195,0.11586153463405721
77,20,15.5769,0.10953136309981346
78,12,15.5316,0.11154611284534137
79,11,15.4750,0.10788113149729642
80,14,15.4568,0.1434546091726848
