episode,episode_steps,running_avg_100,avg_loss
0,15,15.0000,0.0
1,31,23.0000,0.0
2,13,19.6667,0.0
3,52,27.7500,0.0
4,12,24.6000,0.0
5,17,23.3333,0.7712041047903208
6,79,31.2857,0.5661736179756213
7,22,30.1250,0.3720167279243469
8,47,32.0000,0.27697553406370445
9,78,36.6000,0.17030211748220983
10,13,34.4545,0.10827465928517856
11,34,34.4167,0.09728512737680883
12,20,33.3077,0.08698028475046157
13,19,32.2857,0.08770783559272163
14,13,31.0000,0.0823982570033807
15,60,32.8125,0.07130629712094863
16,15,31.7647,0.061202245950698855
17,22,31.2222,0.061913127079606056
18,13,30.2632,0.07262514617580634
19,14,29.4500,0.07612309205744948
20,10,28.5238,0.06370864026248454
21,13,27.8182,0.07821426855830046
22,8,26.9565,0.07676557963714004
23,10,26.2500,0.0733143264427781
24,13,25.7200,0.08482168815456904
25,12,25.1923,0.0989402715737621
26,21,25.0370,0.0907003813911052
27,17,24.7500,0.09127169562613263
28,11,24.2759,0.08565736799077554
29,19,24.1000,0.09945723414421082
30,9,23.6129,0.10610011716683705
31,14,23.3125,0.10873966397983688
32,9,22.8788,0.10753451743059689
33,27,23.0000,0.120266060034434
34,10,22.6286,0.1422435615211725
35,12,22.3333,0.09596777738382418
36,11,22.0270,0.12243183837695555
37,21,22.0000,0.12800709743584907
38,11,21.7179,0.11027613587000153
39,12,21.4750,0.1557745641718308
40,10,21.1951,0.15009415969252587
41,11,20.9524,0.15110884403640573
42,10,20.6977,0.1792527660727501
43,9,20.4318,0.1947678385509385
44,14,20.2889,0.17036368112478936
45,12,20.1087,0.13864880241453648
46,9,19.8723,0.2088129156165653
47,9,19.6458,0.19803061005142
48,11,19.4694,0.21416757729920474
49,20,19.4800,0.20122024789452553
50,15,19.3922,0.19150584638118745
51,10,19.2115,0.20192636027932168
52,14,19.1132,0.2047096128974642
53,12,18.9815,0.17105248756706715
54,10,18.8182,0.24126702249050141
55,11,18.6786,0.19625452973625876
56,12,18.5614,0.21379348635673523
57,10,18.4138,0.26567814499139786
58,11,18.2881,0.2310207804495638
59,9,18.1333,0.25645313825872207
60,12,18.0328,0.24417723218599954
61,9,17.8871,0.22889038920402527
62,11,17.7778,0.24314403398470444
63,10,17.6562,0.29463731199502946
64,11,17.5538,0.25328789109533484
65,10,17.4394,0.237203212082386
66,9,17.3134,0.2360620382759306
67,13,17.2500,0.2858453324207893
68,9,17.1304,0.2678038378556569
69,13,17.0714,0.29295496814526045
70,13,17.0141,0.2796586568538959
71,11,16.9306,0.27448195083574817
72,8,16.8082,0.25937061570584774
73,11,16.7297,0.3037214455279437
74,12,16.6667,0.3244465136279662
75,8,16.5526,0.2980071157217026
76,13,16.5065,0.30082068420373476
77,12,16.4487,0.307443231344223
78,8,16.3418,0.31302147917449474
79,12,16.2875,0.29438977874815464
80,10,16.2099,0.3016906052827835
81,10,16.1341,0.3140454575419426
82,10,16.0602,0.36543290615081786
83,10,15.9881,0.31803547143936156
84,10,15.9176,0.327949583530426
85,13,15.8837,0.35631199181079865
86,10,15.8161,0.40718412697315215
87,10,15.7500,0.3655074641108513
88,12,15.7079,0.3499513467152913
89,11,15.6556,0.3165045380592346
90,10,15.5934,0.3469266578555107
91,11,15.5435,0.3874585709788583
92,10,15.4839,0.3722901850938797
93,10,15.4255,0.3957043081521988
94,11,15.3789,0.38101007721640845
95,10,15.3229,0.39031980037689207
96,9,15.2577,0.4138026336828868
97,13,15.2347,0.39406686562758225
98,9,15.1717,0.3702116542392307
99,8,15.1000,0.3986353389918804
100,12,15.0700,0.35507819553216297
101,10,14.8600,0.3806446000933647
102,11,14.8400,0.35525023259899835
103,14,14.4600,0.3846193477511406
104,9,14.4300,0.42205345299508834
105,11,14.3700,0.3946597630327398
106,9,13.6700,0.3743904067410363
107,9,13.5400,0.43518392244974774
108,17,13.2400,0.41018278809154735
109,13,12.5900,0.42039925776995146
110,12,12.5800,0.35235903784632683
111,13,12.3700,0.3783047247964602
112,8,12.2500,0.37622543424367905
113,9,12.1500,0.38055283162328934
